File,Sheet,Page,Language,Variable Name,Variable Description,Data_type,Unit_of_Measurment,Key
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op7,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op7,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op7,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op7,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op7,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op7,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op7,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Irrgn_8,No. of Irrigation operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op8,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op8,Number of times the activity was contracted out (< or = total number of,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op8,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op8,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op8,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op8,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op8,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op8,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op8,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op8,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op8,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op8,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op8,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op8,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op8,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_FertAppcn_9,No. of Fertilizer application operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op9,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op9,Number of times the activity was contracted out (< or = total number of,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op9,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op9,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op9,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op9,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op9,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op9,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op9,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op9,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op9,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op9,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op9,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op9,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op9,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_ManureAppcn_10,No. of Manure application operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op10,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op10,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op10,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op10,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op10,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op10,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op10,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op10,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op10,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op10,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op10,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op10,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op10,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op10,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op10,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_HerbAppcn_11,No. of Herbicide application operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op11,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op11,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op11,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op11,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op11,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op11,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op11,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op11,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op11,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op11,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op11,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op11,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op11,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op11,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op11,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_PesticideAppcn_12,No. of Pesticide/Fungicide application operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op12,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op12,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op12,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op12,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op12,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op12,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op12,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op12,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op12,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op12,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op12,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op12,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op12,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op12,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op12,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_LimeAppcn_13,No. of Lime application operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op13,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op13,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op13,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op13,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op13,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op13,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op13,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op13,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op13,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op13,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op13,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op13,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op13,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op13,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op13,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Harv_Oprn_14,No. of Harvesting operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op14,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op14,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op14,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op14,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op14,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op14,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op14,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op14,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op14,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op14,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op14,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op14,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op14,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op14,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op14,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Transport_15,No. of Transporting operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op15,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op15,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op15,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op15,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op15,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op15,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op15,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op15,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op15,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op15,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op15,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op15,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op15,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op15,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op15,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Threshing_16,No. of Threshing operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op16,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op16,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op16,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op16,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op16,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op16,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op16,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op16,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op16,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op16,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op16,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op16,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op16,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op16,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op16,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_CleanDryOprn_17,No. of Cleaning and drying operations per season,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Days_Req_Op17,No. of days required to complete 1 operation,Integer,Days,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Contracted_Out_Op17,Number of times the activity was contracted out (< or = total number o,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MLab_Op17,Average no. of MALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_FLab_Op17,Average no. of FEMALE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_AnimLab_Op17,Average no. of ANIMAL hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Hired_MechLab_Op17,Average no. of MACHINE hired labor used per day of operation,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MLab_WageRate_Op17,"If not contracted out all the time, the wage rate paid (ETB. per day) Male",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,FLab_WageRate_Op17,"If not contracted out all the time, the wage rate paid (ETB. per day) Female",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,AnimLab_WageRate_Op17,"If not contracted out all the time, the wage rate paid (ETB. per day) Animal",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,MechLab_WageRate_Op17,"If not contracted out all the time, the wage rate paid (ETB. per day) Machine",Integer,ETB/Day,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,RentalFee_OutContract_Op17,"If contracted out at least once, rental fee (ETB. per operation)",Integer,ETB,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MLab_Op17,No. of own MALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_FLab_Op17,No. of own FEMALE labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_AnimLab_Op17,No. of own ANIMAL labor used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,2.2.a,Page number 10,English,Num_Own_MechLab_Op17,No. of own MACHINE used per day of work,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,SocioEconomic_Intro,Socioeconomic and biophysical constraints to wheat production,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Module_Resp,Respondent of this module,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Next_Season_Plan,Plan for the next Rainy/Meher/Kiremt season.,Integer,,0
