HH_Id,Seed_Src_M,Seed_Src_LastSeason_M,Seed_Src_Select_Exp_M,Num_WheatVar_FromSrc_M,Qnt_Seed_FromSrc_M,WheatVar_Name_M,WheatVar_Type_M,SeedSrc_Aquired_M,SeedSrc_Aquired_Othr_M,Involve_Seed_Arrange_M,Involve_Seed_Arrange_Othr_M,Var_Bfr_Src_Yn_M,Seed_Avlbl_Time_M,Seed_Acquire_Where_M,Seed_Acquire_How_M,Price_Seed_M,Seed_Clean_Yn_M,Seed_Germintn_M,SeedVar_Yld_Rate_M,ByPdct_Perfm_Rate_M,Var_Choose_Rsn_M,Var_Choose_Rsn_Othr_M
1813,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1813,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1813,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,1,1,1,1,100,kakaba,2,12,purchased from market,1, ,1,1,3,1,1,1,1,1,1,1, 
1814,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1814,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,1,1,1,1,100,Hawi,2,12,purchased from market,1, ,1,1,3,1,1,1,1,1,1,2, 
1815,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1815,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,1,1,1,1,150,Hawi,2,5, ,1, ,1,2,1,1,2,1,1,1,1,1, 
1816,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1816,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1817,,,,,, ,,, ,, ,,,,,,,,,,, 
1818,1,1,1,1,700,Ogolocho,2,12,Purchase From Market,1, ,1,1,3,1,2,1,1,1,1,1, 
1818,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1818,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1818,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1818,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1818,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1818,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1818,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1818,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,1,1,1,1,50,Hawi,2,12,purchased from market,1, ,1,1,3,1,1,1,1,1,1,1, 
1819,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1819,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,2,1,1,1,50,kakaba,3,12,purchased from other farmers,1, ,1,2,1,1,1,1,1,1,1,1, 
1820,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1820,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,3,1,1,1,100,kakaba,3,12,purchased from market,1, ,1,2,3,1,2,1,1,1,1,1, 
1822,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1822,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1823,,,,,, ,,, ,, ,,,,,,,,,,, 
1826,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1826,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1826,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1826,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1826,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1826,6,1,1,1,150,KEKEBA,4,5, ,2, ,1,2,1,1,2,1,1,1,1,1, 
1826,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1826,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1826,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,2,1,0,1,150,KEKEBA,4,2, ,2, ,1,2,1,3,1,2,2,2,1,1, 
1827,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1827,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,1,1,1,1,200,Kakaba,4,12,Purchase From Market,3, ,1,1,3,1,1,1,1,1,1,1, 
1830,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1830,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1831,,,,,, ,,, ,, ,,,,,,,,,,, 
1834,1,1,1,1,200,Kakaba,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
1834,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1834,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1834,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1834,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1834,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1834,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1834,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1834,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,1,1,1,1,250,Kakaba,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
1835,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1835,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,1,1,1,1,150,kakaba,3,5, ,1, ,1,1,3,1,2,1,1,1,1,1, 
1836,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1836,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,1,1,1,1,200,Kakaba,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
1837,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1837,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,1,1,1,1,100,kakaba,1,12,purchased from market,1, ,1,2,3,1,1,1,1,2,1,1, 
1838,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1838,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,1,1,1,1,100,kakaba,1,12,purchased from market,1, ,1,2,1,1,1,1,1,2,1,1, 
1839,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1839,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,4,1,1,1,250,Fabal,2,5, ,1, ,1,2,1,1,2,1,1,1,1,1, 
1840,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1840,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,1,1,1,1,200,Denidea,1,5, ,1, ,1,2,1,1,2,1,1,1,1,1, 
1841,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1841,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,4,1,1,1,100,kakaba,1,5, ,1, ,1,2,1,1,2,1,1,2,2,1, 
1842,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1842,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,1,1,1,2,400,Pavani And Hawe,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
1847,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1847,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,3,1,1,1,200,Kakaba,4,12,Purchase From Market,3, ,1,1,4,1,2,1,1,1,1,1, 
1849,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1849,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,3,1,1,1,225,Ogolicho,2,12,purchased from market,1, ,1,2,3,1,2,1,1,1,1,1, 
1852,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1852,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1855,1,1,1,1,100,pavani,2,1, ,1, ,1,1,3,1,1,1,1,1,1,1, 
1855,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1855,3,1,1,1,100,pavani,2,12,purchased from market,1, ,1,2,3,1,2,1,1,1,1,1, 
1855,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1855,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1855,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1855,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1855,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1855,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,1,1,1,1,50,Pavani,4,12,Purchase From Market,3, ,1,1,3,1,1,1,1,1,1,1, 
1857,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1857,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,3,1,1,1,100,Kakaba,4,12,Purchase From Market,1, ,1,1,3,1,1,1,1,1,1,1, 
1858,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1858,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,4,1,1,2,225,kakaba,3,5, ,1, ,1,1,3,1,2,1,1,2,1,1, 
1859,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1859,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,3,1,1,1,50,KEKEBA,2,4, ,1, ,1,1,2,1,2,3,2,1,2,1, 
3001,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3001,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,1,1,1,1,100,KEKEBA,2,1, ,1, ,1,1,2,1,2,1,2,1,2,1, 
3002,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3002,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3003,,,,,, ,,, ,, ,,,,,,,,,,, 
3004,1,1,1,1,200,Ogolicho,2,4, ,1, ,1,1,3,1,1,1,1,1,1,1, 
3004,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3004,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3004,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3004,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3004,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3004,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3004,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3004,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,3,1,0,1,200,-999 (Local variety),0,12,purchased from market,1, ,0,2,3,1,1,1,2,1,1,1, 
3005,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3005,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,2,1,0,1,50,ogolicho,2,3, ,1, ,0,2,1,5,,1,1,1,1,7,Gift  free from friends
3006,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3006,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,3,1,1,1,200,Ogolocho,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
3007,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3007,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3008,1,1,1,1,100,Pavani,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
3008,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3008,3,1,1,1,200,Pavani,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
3008,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3008,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3008,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3008,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3008,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3008,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,1,1,1,1,400,Ogolocho,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
3009,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3009,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,6,1,1,1,200,DIGALU,2,4, ,3, ,1,1,1,1,2,2,2,2,2,1, 
3010,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3010,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,1,1,1,1,260,DENDEA,4,2, ,1, ,1,1,3,1,3,2,2,2,2,1, 
3011,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3011,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,3,1,1,1,25,KUBSA,1,4, ,1, ,1,1,2,1,3,2,2,2,2,1, 
3012,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3012,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,3,1,1,1,100,KUBSA,2,4, ,1, ,1,1,2,1,3,3,1,2,3,1, 
3013,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3013,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,2,1,0,1,50,DASHEN,4,2, ,1, ,0,2,1,3,3,3,3,3,3,7,ITS THE ONLY OPTION I HAVE
3014,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3014,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,3,1,1,1,60,DASHEN,4,4, ,1, ,0,2,2,1,3,2,3,2,2,7,NO ALTERNATIVES
3015,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3015,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,1,1,1,1,50,Kakaba,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
3016,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3016,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,3,1,1,1,200,KEKEBA,4,12,PURCHASED FROM LOCAL MARKET,3, ,1,2,2,1,1,1,1,1,1,1, 
3017,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3017,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,3,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,6,1,1,1,100,KEKEBA,3,5, ,1, ,1,2,1,1,2,1,1,1,1,1, 
3018,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3018,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,2,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,3,1,1,1,150,Mangudo,4,12,Purchase From Market,3, ,1,1,3,1,2,1,1,1,1,1, 
3019,4,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,5,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,6,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,7,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,8,0,,,, ,,, ,, ,,,,,,,,,,, 
3019,9,0,,,, ,,, ,, ,,,,,,,,,,, 
3020,1,0,,,, ,,, ,, ,,,,,,,,,,, 
3020,2,0,,,, ,,, ,, ,,,,,,,,,,, 
