HH_Id,SocioEconomic_Intro,Module_Resp,Next_Season_Plan,Wheat_Area_Change ,WArea_Change_CovidEff,Wheat_Replace_Crop,Wheat_Replace_OthrCrop,Wheat_ReplaceBy_Crop,Wheat_ReplaceBy_OthrCrop,Wheat_Cult_NextSeason_Yn,Wheat_Area_Change_Rsn ,Wheat_Area_Change_OthrRsn ,WheatSeed_Qnt_Change,Increse_Input_Yn,Increse_Input_Rsn,Increse_Input_OthrRsn,Wheat_Constraints,WConstraints_SeedAvlblty,WConstraints_SeedPrice,WConstraints_SeedQlty,WConstraints_SeedCredit,WConstraints_FertAvlblty,WConstraints_FertPrice,WConstraints_FertCredit,WConstraints_QltyChemFert,WConstraints_HumanLabour,WConstraints_WageRate,WConstraints_SkilledLabour,WConstraints_AvlbltyChemHerb,WConstraints_HerbicidePrice,WConstraints_HerbicideCredit,WConstraints_QltyHerbicide,WConstraints_OutputMrkt,WConstraints_AccessInfo,WConstraints_GrainPrice,WConstraints_AvlbltyFamLab,WConstraints_Drought,WConstraints_Flood,WConstraints_Heat,WConstraints_Pest,WConstraints_Disease,WConstraints_SoilFert,WConstraint_Rank,WConstraint_Rank1,WConstraint_Rank2,WConstraint_Rank3
286,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGJY,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
287,1,2,1,3,,, ,, ,,, ,0,0,, ,BEF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
289,1,2,1,3,,, ,, ,,, ,0,0,, ,BEF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
290,1,2,1,3,,, ,, ,,, ,0,0,, ,EF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EF,E,F, 
292,1,2,1,3,,, ,, ,,, ,2,,, ,BEF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
293,1,2,1,3,,, ,, ,,, ,0,0,, ,BEF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
295,1,2,1,4,,, ,, ,,, ,2,,, ,AEFM,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
296,1,2,1,1,0,5, ,, ,,13, ,0,1,, ,ABDEFG,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
297,1,2,1,3,,, ,, ,,, ,0,1,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFY,A,F,Y
299,1,2,1,3,,, ,, ,,, ,0,1,, ,BCDEFGHLMNO,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DFH,D,F,H
301,1,2,1,4,,, ,, ,,, ,0,0,, ,AEF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
302,1,2,1,4,,, ,, ,,, ,2,,, ,ABFPQ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FPQ,F,P,Q
303,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEFGJNY,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
304,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHILMNO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
305,1,2,1,4,,, ,, ,,, ,0,1,, ,BCDEFGHIKLMNO,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
307,1,2,1,3,,, ,, ,,, ,0,1,, ,ABDEFG,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
308,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
309,1,2,1,1,0,19, ,, ,,13, ,0,1,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
310,1,2,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
311,1,2,1,1,0,5, ,, ,,11, ,1,,8, ,BCDEFGHIKLMNOY,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,CGH,C,G,H
490,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDFG,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
491,1,2,1,1,0,0, ,, ,,13, ,0,0,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
492,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G
493,1,2,1,3,,, ,, ,,, ,0,0,, ,BDEFG,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
494,1,2,1,3,,, ,, ,,, ,2,,, ,BDEFG,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
518,1,2,1,3,,, ,, ,,, ,0,0,, ,CDEGH,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEG,D,E,G
520,1,1,1,3,,, ,, ,,, ,0,0,, ,ACEFG,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
521,1,1,1,3,,, ,, ,,, ,0,0,, ,CDEFG,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEG,D,E,G
522,1,1,1,2,1,, ,19, ,0,6, ,1,,1, ,G,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,G, , 
523,1,2,1,3,,, ,, ,,, ,0,0,, ,BDEFG,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,D,E,F
577,1,2,1,3,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
580,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
581,1,2,1,4,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
583,1,2,1,4,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
584,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
585,1,2,1,4,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
586,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
587,1,2,1,3,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
588,1,2,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
589,1,2,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
590,1,2,1,1,1,5, ,, ,,2, ,1,,2, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
591,1,2,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
718,1,2,1,4,,, ,, ,,, ,2,,, ,ABE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
719,1,2,1,3,,, ,, ,,, ,2,,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
720,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
721,1,2,1,3,,, ,, ,,, ,0,0,, ,ABS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ABS,A,B,S
722,1,2,1,4,,, ,, ,,, ,0,0,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
723,1,2,1,4,,, ,, ,,, ,2,,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G
724,1,2,1,4,,, ,, ,,, ,2,,, ,ABCFGLM,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
725,1,2,1,3,,, ,, ,,, ,2,,, ,ABEFY,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABY,A,B,Y
726,1,2,1,3,,, ,, ,,, ,2,,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
727,1,2,1,3,,, ,, ,,, ,0,0,, ,ABY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABY,A,B,Y
728,1,2,1,3,,, ,, ,,, ,2,,, ,EFG,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
729,1,2,1,2,0,, ,19, ,0,1, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
801,1,2,1,4,,, ,, ,,, ,2,,, ,ABCDEFGLMW,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,BFM,B,F,M
802,1,1,1,1,1,19, ,, ,,2, ,1,,2, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
803,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
805,1,2,1,4,,, ,, ,,, ,0,0,, ,ABCDEFGHI,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
806,1,2,1,4,,, ,, ,,, ,2,,, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
807,1,2,1,4,,, ,, ,,, ,0,0,, ,BEFLM,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
808,1,1,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
809,1,2,1,3,,, ,, ,,, ,0,0,, ,ABE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
810,1,2,1,3,,, ,, ,,, ,0,0,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
812,1,2,1,3,,, ,, ,,, ,0,0,, ,ABFGLM,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
813,1,2,1,4,,, ,, ,,, ,0,0,, ,ABE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
814,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHILMN,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
816,1,2,1,3,,, ,, ,,, ,2,,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1158,1,2,1,1,0,99,SHARE CROPS IN,, ,,13, ,0,1,, ,ABELN,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ABL,A,B,L
1159,1,1,1,1,0,99,RENTING OTHER LAND,, ,,13, ,0,1,, ,ABEIL,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EIL,E,I,L
1163,1,2,1,1,0,19, ,, ,,2, ,1,,2, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1164,1,2,1,4,,, ,, ,,, ,2,,, ,ABEFL,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1165,1,2,1,3,,, ,, ,,, ,0,0,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1166,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
1167,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1168,1,2,1,4,,, ,, ,,, ,0,0,, ,ACEF,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
1169,1,2,1,4,,, ,, ,,, ,0,0,, ,ABCDEW,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ABE,A,B,E
1170,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1171,1,2,1,4,,, ,, ,,, ,0,0,, ,ABEFLM,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1174,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCE,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1253,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1254,1,2,1,1,1,3, ,, ,,2, ,1,,2, ,BCE,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E
1255,1,2,1,1,0,3, ,, ,,4, ,1,,4, ,AF,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF,A,F, 
1257,1,1,1,3,,, ,, ,,, ,0,0,, ,ABK,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABK,A,B,K
1258,1,2,1,3,,, ,, ,,, ,0,0,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1259,1,1,1,3,,, ,, ,,, ,0,0,, ,AFGK,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G
1260,1,2,1,1,0,3, ,, ,,99,WE COULDN'T CULTIVATE MAIZE,1,,2, ,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F, , 
1261,1,1,1,1,1,3, ,, ,,13, ,1,,13, ,FKS,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FKS,F,K,S
1262,1,2,1,1,0,3, ,, ,,2, ,1,,2, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1263,1,2,1,3,,, ,, ,,, ,0,0,, ,AFN,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AFN,A,F,N
1264,1,1,1,1,0,3, ,, ,,2, ,1,,2, ,BEF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1265,1,2,1,2,0,, ,97, ,0,99,ICREASED COST OF PRODUCTION,1,,5, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1266,1,2,1,1,1,3, ,, ,,2, ,1,,2, ,AEK,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEK,A,E,K
1267,1,2,1,1,0,3, ,, ,,2, ,0,0,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , 
1268,1,2,1,1,0,3, ,, ,,2, ,1,,2, ,ABCE,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1269,1,2,1,3,,, ,, ,,, ,0,0,, ,BGK,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BGK,B,G,K
1336,1,2,1,3,,, ,, ,,, ,0,1,, ,ABFHLMWX,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,BFW,B,F,W
1337,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGLMN,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1339,1,2,1,4,,, ,, ,,, ,2,,, ,ABCEFGLM,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1340,1,2,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1341,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFG,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1342,1,2,1,4,,, ,, ,,, ,2,,, ,BFM,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1416,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHILMN,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1418,1,1,1,3,,, ,, ,,, ,0,1,, ,ABDEFLM,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1420,1,2,1,3,,, ,, ,,, ,0,0,, ,BFMR,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,BFM,B,F,M
1421,1,1,1,3,,, ,, ,,, ,0,0,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1424,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHILM,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1425,1,2,1,3,,, ,, ,,, ,0,0,, ,BFM,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1430,1,2,1,3,,, ,, ,,, ,0,0,, ,BFM,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1431,1,2,1,3,,, ,, ,,, ,0,0,, ,BDFLMW,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,BFM,B,F,M
1433,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDELM,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1453,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEFGLMNOWXY,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,BFM,B,F,M
1454,1,2,1,2,0,, ,99,live rent land,1,8, ,2,,, ,ABDEFGLY,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1455,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1456,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1458,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGLMR,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,AFL,A,F,L
1459,1,2,1,3,,, ,, ,,, ,1,,13, ,ABEFM,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1460,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCEFLM,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFL,B,F,L
1461,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGMNY,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1462,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFGLMWX,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,ABF,A,B,F
1463,1,2,1,2,0,, ,6, ,0,5, ,0,0,, ,ABDEFGJY,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1464,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1465,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1466,1,2,1,3,,, ,, ,,, ,1,,13, ,ABCEFLMWX,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,AFX,A,F,X
1512,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGLM,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1514,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGLMNO,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1515,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDFGLMNO,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,CFO,C,F,O
1516,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCEFLMNW,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,BLM,B,L,M
1517,1,2,1,1,0,19, ,, ,,13, ,0,1,, ,ABCDEFGHILMNO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,CFO,C,F,O
1518,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCFLMWX,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,AFW,A,F,W
1521,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHLMNO,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BFO,B,F,O
1522,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGILMNO,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1525,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGLM,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1526,1,2,1,1,0,19, ,, ,,13, ,0,1,, ,ABCDEFGLMNOW,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,BFM,B,F,M
1527,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1528,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGLMOS,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,BFO,B,F,O
1529,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1530,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1531,1,2,1,3,,, ,, ,,, ,0,0,, ,ABFMN,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1533,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1534,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
